case_id,comment,screen_on,brightness,digital,logo,rim_state,rdygo,turn_left,turn_right,ring,recv_timeout,delay_after,send_ok,recv_ok,read_ok,recv_hex,read_hex,verdict,checks,elapsed_s,timestamp
2997,,1,6,50,0,0,2,2,2,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 83 38 33 33 33 33 33 33 33 33 33 33 33 33 33 29 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 83 38 33 33 33 33 33 EE 55,PASS,未提供期望项（按通过处理）,2.454,2025-08-25 22:25:08
2998,,1,6,50,0,1,0,0,0,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 35 33 33 33 33 33 33 33 33 33 33 33 33 33 33 40 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 35 33 33 33 33 33 33 C5 55,PASS,未提供期望项（按通过处理）,2.567,2025-08-25 22:25:10
2999,,1,6,50,0,1,0,0,0,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 35 35 33 33 33 33 33 33 33 33 33 33 33 33 33 5A 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 35 35 33 33 33 33 33 34 55,PASS,未提供期望项（按通过处理）,2.461,2025-08-25 22:25:13
3000,,1,6,50,0,1,0,0,0,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 37 33 33 33 40 33 33 33 65 35 37 33 33 33 33 33 33 33 33 33 33 33 33 33 FA 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 35 37 33 33 33 33 33 90 55,PASS,未提供期望项（按通过处理）,2.528,2025-08-25 22:25:15
3001,,1,6,50,0,1,0,0,1,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 B5 33 33 33 33 33 33 33 33 33 33 33 33 33 33 77 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 B5 33 33 33 33 33 33 EC 55,PASS,未提供期望项（按通过处理）,2.549,2025-08-25 22:25:18
3002,,1,6,50,0,1,0,0,1,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 40 33 33 33 65 B5 35 33 33 33 33 33 33 33 33 33 33 33 33 33 98 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 B5 35 33 33 33 33 33 1D 55,PASS,未提供期望项（按通过处理）,2.493,2025-08-25 22:25:20
3003,,1,6,50,0,1,0,0,1,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 B5 37 33 33 33 33 33 33 33 33 33 33 33 33 33 E8 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 B5 37 33 33 33 33 33 B9 55,PASS,未提供期望项（按通过处理）,2.542,2025-08-25 22:25:23
3004,,1,6,50,0,1,0,0,2,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 35 34 33 33 33 33 33 33 33 33 33 33 33 33 33 34 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 35 34 33 33 33 33 33 66 55,PASS,未提供期望项（按通过处理）,2.515,2025-08-25 22:25:26
3005,,1,6,50,0,1,0,0,2,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 35 36 33 33 33 33 33 33 33 33 33 33 33 33 33 F5 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 35 36 33 33 33 33 33 C2 55,PASS,未提供期望项（按通过处理）,2.498,2025-08-25 22:25:28
3006,,1,6,50,0,1,0,0,2,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 38 33 33 33 40 33 33 33 65 35 38 33 33 33 33 33 33 33 33 33 33 33 33 33 B0 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 35 38 33 33 33 33 33 99 55,PASS,未提供期望项（按通过处理）,2.522,2025-08-25 22:25:31
3007,,1,6,50,0,1,0,1,0,0,,0.0,True,True,True,A5 60 9F A5 83 56 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 CD DC 33 33 33 33 33 33 33 33 33 33 33 33 33 33 2A 55,A5 60 9F A5 81 0E 3B 40 33 33 33 65 CD DC 33 33 33 33 33 33 FE 55,PASS,未提供期望项（按通过处理）,2.542,2025-08-25 22:25:33
3008,,1,6,50,0,1,0,1,0,1,,0.0,True,True,True,A5 60 9F A5 83 56 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 CD DC 35 33 33 33 33 33 33 33 33 33 33 33 33 33 ED 55,A5 60 9F A5 81 0E 3B 40 33 33 33 65 CD DC 35 33 33 33 33 33 0F 55,PASS,未提供期望项（按通过处理）,2.515,2025-08-25 22:25:36
3009,,1,6,50,0,1,0,1,0,2,,0.0,True,True,True,A5 60 9F A5 83 56 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 CD DC 37 33 33 33 33 33 33 33 33 33 33 33 33 33 2C 55,A5 60 9F A5 81 0E 3B 40 33 33 33 65 CD DC 37 33 33 33 33 33 AB 55,PASS,未提供期望项（按通过处理）,2.51,2025-08-25 22:25:38
3010,,1,6,50,0,1,0,1,1,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 D5 33 33 33 33 33 33 33 33 33 33 33 33 33 33 22 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 D5 33 33 33 33 33 33 7B 55,PASS,未提供期望项（按通过处理）,2.535,2025-08-25 22:25:41
3011,,1,6,50,0,1,0,1,1,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 D5 35 33 33 33 33 33 33 33 33 33 33 33 33 33 38 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 D5 35 33 33 33 33 33 8A 55,PASS,未提供期望项（按通过处理）,2.57,2025-08-25 22:25:43
3012,,1,6,50,0,1,0,1,1,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 D5 37 33 33 33 33 33 33 33 33 33 33 33 33 33 F9 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 D5 37 33 33 33 33 33 2E 55,PASS,未提供期望项（按通过处理）,2.551,2025-08-25 22:25:46
3013,,1,6,50,0,1,0,1,2,0,,0.0,True,True,True,A5 60 9F A5 83 56 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 38 33 33 33 40 33 33 33 65 CD DC 34 33 33 33 33 33 33 33 33 33 33 33 33 33 EB 55,A5 60 9F A5 81 0E 3B 40 33 33 33 65 CD DC 34 33 33 33 33 33 5D 55,PASS,未提供期望项（按通过处理）,2.536,2025-08-25 22:25:48
3014,,1,6,50,0,1,0,1,2,1,,0.0,True,True,True,A5 60 9F A5 83 56 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 CD DC 36 33 33 33 33 33 33 33 33 33 33 33 33 33 DB 55,A5 60 9F A5 81 0E 3B 40 33 33 33 65 CD DC 36 33 33 33 33 33 F9 55,PASS,未提供期望项（按通过处理）,2.536,2025-08-25 22:25:51
3015,,1,6,50,0,1,0,1,2,2,,0.0,True,True,True,A5 60 9F A5 83 56 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 CD DC 38 33 33 33 33 33 33 33 33 33 33 33 33 33 BB 55,A5 60 9F A5 81 0E 3B 40 33 33 33 65 CD DC 38 33 33 33 33 33 A2 55,PASS,未提供期望项（按通过处理）,2.524,2025-08-25 22:25:54
3016,,1,6,50,0,1,0,2,0,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 75 33 33 33 33 33 33 33 33 33 33 33 33 33 33 11 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 75 33 33 33 33 33 33 DF 55,PASS,未提供期望项（按通过处理）,2.528,2025-08-25 22:25:56
3017,,1,6,50,0,1,0,2,0,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 75 35 33 33 33 33 33 33 33 33 33 33 33 33 33 0B 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 75 35 33 33 33 33 33 2E 55,PASS,未提供期望项（按通过处理）,2.494,2025-08-25 22:25:59
3018,,1,6,50,0,1,0,2,0,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 75 37 33 33 33 33 33 33 33 33 33 33 33 33 33 8E 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 75 37 33 33 33 33 33 8A 55,PASS,未提供期望项（按通过处理）,2.517,2025-08-25 22:26:01
3019,,1,6,50,0,1,0,2,1,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 F5 33 33 33 33 33 33 33 33 33 33 33 33 33 33 62 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 F5 33 33 33 33 33 33 F6 55,PASS,未提供期望项（按通过处理）,2.522,2025-08-25 22:26:04
3020,,1,6,50,0,1,0,2,1,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 F5 35 33 33 33 33 33 33 33 33 33 33 33 33 33 78 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 F5 35 33 33 33 33 33 07 55,PASS,未提供期望项（按通过处理）,2.522,2025-08-25 22:26:06
3021,,1,6,50,0,1,0,2,1,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 F5 37 33 33 33 33 33 33 33 33 33 33 33 33 33 B9 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 F5 37 33 33 33 33 33 A3 55,PASS,未提供期望项（按通过处理）,2.53,2025-08-25 22:26:09
3022,,1,6,50,0,1,0,2,2,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 75 34 33 33 33 33 33 33 33 33 33 33 33 33 33 21 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 75 34 33 33 33 33 33 7C 55,PASS,未提供期望项（按通过处理）,2.542,2025-08-25 22:26:11
3023,,1,6,50,0,1,0,2,2,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 75 36 33 33 33 33 33 33 33 33 33 33 33 33 33 A4 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 75 36 33 33 33 33 33 D8 55,PASS,未提供期望项（按通过处理）,2.533,2025-08-25 22:26:14
3024,,1,6,50,0,1,0,2,2,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 75 38 33 33 33 33 33 33 33 33 33 33 33 33 33 C4 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 75 38 33 33 33 33 33 83 55,PASS,未提供期望项（按通过处理）,2.556,2025-08-25 22:26:16
3025,,1,6,50,0,1,1,0,0,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 3D 33 33 33 33 33 33 33 33 33 33 33 33 33 33 05 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 3D 33 33 33 33 33 33 E1 55,PASS,未提供期望项（按通过处理）,2.54,2025-08-25 22:26:19
3026,,1,6,50,0,1,1,0,0,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 3D 35 33 33 33 33 33 33 33 33 33 33 33 33 33 5B 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 3D 35 33 33 33 33 33 10 55,PASS,未提供期望项（按通过处理）,2.545,2025-08-25 22:26:22
3027,,1,6,50,0,1,1,0,0,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 3D 37 33 33 33 33 33 33 33 33 33 33 33 33 33 DE 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 3D 37 33 33 33 33 33 B4 55,PASS,未提供期望项（按通过处理）,2.613,2025-08-25 22:26:24
3028,,1,6,50,0,1,1,0,1,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 BD 33 33 33 33 33 33 33 33 33 33 33 33 33 33 76 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 BD 33 33 33 33 33 33 C8 55,PASS,未提供期望项（按通过处理）,2.84,2025-08-25 22:26:27
3029,,1,6,50,0,1,1,0,1,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 40 33 33 33 65 BD 35 33 33 33 33 33 33 33 33 33 33 33 33 33 99 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 BD 35 33 33 33 33 33 39 55,PASS,未提供期望项（按通过处理）,2.868,2025-08-25 22:26:30
3030,,1,6,50,0,1,1,0,1,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 3A 33 33 33 40 33 33 33 65 BD 37 33 33 33 33 33 33 33 33 33 33 33 33 33 62 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 BD 37 33 33 33 33 33 9D 55,PASS,未提供期望项（按通过处理）,2.823,2025-08-25 22:26:33
3031,,1,6,50,0,1,1,0,2,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 38 33 33 33 40 33 33 33 65 3D 34 33 33 33 33 33 33 33 33 33 33 33 33 33 10 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 3D 34 33 33 33 33 33 42 55,PASS,未提供期望项（按通过处理）,2.787,2025-08-25 22:26:36
3032,,1,6,50,0,1,1,0,2,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 40 33 33 33 65 3D 36 33 33 33 33 33 33 33 33 33 33 33 33 33 01 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 3D 36 33 33 33 33 33 E6 55,PASS,未提供期望项（按通过处理）,2.587,2025-08-25 22:26:38
3033,,1,6,50,0,1,1,0,2,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 3D 38 33 33 33 33 33 33 33 33 33 33 33 33 33 94 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 3D 38 33 33 33 33 33 BD 55,PASS,未提供期望项（按通过处理）,2.505,2025-08-25 22:26:41
3034,,1,6,50,0,1,1,1,0,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 5D 33 33 33 33 33 33 33 33 33 33 33 33 33 33 50 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 5D 33 33 33 33 33 33 76 55,PASS,未提供期望项（按通过处理）,2.502,2025-08-25 22:26:43
3035,,1,6,50,0,1,1,1,0,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 5D 35 33 33 33 33 33 33 33 33 33 33 33 33 33 0E 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 5D 35 33 33 33 33 33 87 55,PASS,未提供期望项（按通过处理）,2.568,2025-08-25 22:26:46
3036,,1,6,50,0,1,1,1,0,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 5D 37 33 33 33 33 33 33 33 33 33 33 33 33 33 8B 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 5D 37 33 33 33 33 33 23 55,PASS,未提供期望项（按通过处理）,2.595,2025-08-25 22:26:48
3037,,1,6,50,0,1,1,1,1,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 DD 33 33 33 33 33 33 33 33 33 33 33 33 33 33 67 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 DD 33 33 33 33 33 33 5F 55,PASS,未提供期望项（按通过处理）,2.558,2025-08-25 22:26:51
3038,,1,6,50,0,1,1,1,1,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 65 DD 35 33 33 33 33 33 33 33 33 33 33 33 33 33 39 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 DD 35 33 33 33 33 33 AE 55,PASS,未提供期望项（按通过处理）,2.586,2025-08-25 22:26:54
3039,,1,6,50,0,1,1,1,1,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 DD 37 33 33 33 33 33 33 33 33 33 33 33 33 33 BC 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 DD 37 33 33 33 33 33 0A 55,PASS,未提供期望项（按通过处理）,2.57,2025-08-25 22:26:56
3040,,1,6,50,0,1,1,1,2,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 40 33 33 33 65 5D 34 33 33 33 33 33 33 33 33 33 33 33 33 33 D1 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 5D 34 33 33 33 33 33 D5 55,PASS,未提供期望项（按通过处理）,2.51,2025-08-25 22:26:59
3041,,1,6,50,0,1,1,1,2,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 5D 36 33 33 33 33 33 33 33 33 33 33 33 33 33 E5 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 5D 36 33 33 33 33 33 71 55,PASS,未提供期望项（按通过处理）,2.53,2025-08-25 22:27:01
